date,West Bromwich Albion Football Club,isPartial
2016-05-07 15:04:00,50,False
2016-05-07 15:12:00,67,False
2016-05-07 15:20:00,100,False
2016-05-07 15:28:00,67,False
2016-05-07 15:36:00,50,False
2016-05-07 15:44:00,34,False
2016-05-07 15:52:00,34,False
2016-05-07 16:00:00,51,False
2016-05-07 16:08:00,51,False
2016-05-07 16:16:00,17,False
2016-05-07 16:24:00,0,False
2016-05-07 16:32:00,34,False
2016-05-07 16:40:00,17,False
2016-05-07 16:48:00,34,False
2016-05-07 16:56:00,17,False
2016-05-07 17:04:00,34,False
2016-05-07 17:12:00,17,False
2016-05-07 17:20:00,17,False
2016-05-07 17:28:00,17,False
2016-05-07 17:36:00,52,False
2016-05-07 17:44:00,18,False
2016-05-07 17:52:00,0,False
2016-05-07 18:00:00,0,False
2016-05-07 18:08:00,0,False
2016-05-07 18:16:00,0,False
2016-05-07 18:24:00,18,False
2016-05-07 18:32:00,54,False
2016-05-07 18:40:00,0,False
2016-05-07 18:48:00,0,False
2016-05-07 18:56:00,0,False
2016-05-15 13:04:00,0,False
2016-05-15 13:12:00,37,False
2016-05-15 13:20:00,0,False
2016-05-15 13:28:00,0,False
2016-05-15 13:36:00,36,False
2016-05-15 13:44:00,0,False
2016-05-15 13:52:00,0,False
2016-05-15 14:00:00,17,False
2016-05-15 14:08:00,17,False
2016-05-15 14:16:00,84,False
2016-05-15 14:24:00,84,False
2016-05-15 14:32:00,100,False
2016-05-15 14:40:00,33,False
2016-05-15 14:48:00,50,False
2016-05-15 14:56:00,33,False
2016-05-15 15:04:00,50,False
2016-05-15 15:12:00,0,False
2016-05-15 15:20:00,0,False
2016-05-15 15:28:00,17,False
2016-05-15 15:36:00,50,False
2016-05-15 15:44:00,66,False
2016-05-15 15:52:00,33,False
2016-05-15 16:00:00,50,False
2016-05-15 16:08:00,0,False
2016-05-15 16:16:00,0,False
2016-05-15 16:24:00,50,False
2016-05-15 16:32:00,0,False
2016-05-15 16:40:00,34,False
2016-05-15 16:48:00,17,False
2016-05-15 16:56:00,17,False
2016-05-15 17:04:00,17,False
2016-05-15 17:12:00,50,False
2016-05-15 17:20:00,0,False
2016-05-15 17:28:00,34,False
2016-05-15 17:36:00,0,False
2016-05-15 17:44:00,17,False
2016-05-15 17:52:00,0,False
2016-05-15 18:00:00,17,False
2016-05-15 18:08:00,17,False
2016-05-15 18:16:00,17,False
2016-05-15 18:24:00,0,False
2016-05-15 18:32:00,0,False
2016-05-15 18:40:00,17,False
2016-05-15 18:48:00,17,False
2016-05-15 18:56:00,35,False
